"Audel","M","1989","1","164"
"Audi","M","1989","2","163"
"Audie","M","1989","23","142"
"Audley","M","1989","5","160"
"Audon","M","1989","2","163"
"Audrey","M","1989","13","152"
"Audric","M","1989","2","163"
"Audwin","M","1989","4","161"
"August","M","1989","91","74"
"Augusta","M","1989","1","164"
"Augustin","M","1989","45","120"
"Augustine","M","1989","68","97"
"Augustino","M","1989","2","163"
"Augusto","M","1989","22","143"
"Augustus","M","1989","66","99"
"Aundra","M","1989","7","158"
"Aundray","M","1989","1","164"
"Aundre","M","1989","19","146"
"Aundrey","M","1989","2","163"
"Aureliano","M","1989","5","160"
"Aurelio","M","1989","57","108"
"Aurelius","M","1989","5","160"
"Aureo","M","1989","1","164"
"Aurther","M","1989","1","164"
"Aurthur","M","1989","1","164"
"Austen","M","1989","93","72"
"Austin","M","1989","158","7"
"Austine","M","1989","2","163"
"Auston","M","1989","48","117"
"Austyn","M","1989","12","153"
"Auther","M","1989","1","164"
"Authur","M","1989","4","161"
"Autry","M","1989","3","162"
"Autumn","M","1989","1","164"
"Avante","M","1989","2","163"
"Avedis","M","1989","4","161"
"Avel","M","1989","3","162"
"Avelino","M","1989","2","163"
"Aven","M","1989","2","163"
"Averill","M","1989","1","164"
"Avery","M","1989","125","40"
"Avi","M","1989","36","129"
"Avian","M","1989","6","159"
"Avid","M","1989","7","158"
"Aviel","M","1989","3","162"
"Avin","M","1989","2","163"
"Avinash","M","1989","17","148"
"Avion","M","1989","5","160"
"Avis","M","1989","6","159"
"Aviv","M","1989","5","160"
"Avon","M","1989","6","159"
"Avraham","M","1989","48","117"
"Avram","M","1989","6","159"
"Avrohom","M","1989","27","138"
"Axel","M","1989","79","86"
"Axl","M","1989","17","148"
"Axle","M","1989","8","157"
"Ayal","M","1989","4","161"
"Ayana","M","1989","1","164"
"Ayman","M","1989","12","153"
"Aymen","M","1989","3","162"
"Ayodeji","M","1989","4","161"
"Ayodele","M","1989","2","163"
"Ayron","M","1989","4","161"
"Ayrton","M","1989","2","163"
"Azael","M","1989","2","163"
"Azhar","M","1989","1","164"
"Azim","M","1989","3","162"
"Aziz","M","1989","15","150"
"Babak","M","1989","9","156"
"Babatunde","M","1989","9","156"
"Baby","M","1989","109","56"
"Babyboy","M","1989","60","105"
"Bacilio","M","1989","4","161"
"Bailey","M","1989","66","99"
"Bakari","M","1989","22","143"
"Baker","M","1989","8","157"
"Baldemar","M","1989","36","129"
"Baldomero","M","1989","5","160"
"Baldwin","M","1989","4","161"
"Baltazar","M","1989","36","129"
"Banjamin","M","1989","15","150"
"Bao","M","1989","18","147"
"Barak","M","1989","16","149"
"Barbara","M","1989","6","159"
"Barclay","M","1989","3","162"
"Barett","M","1989","1","164"
"Bari","M","1989","1","164"
"Barnabas","M","1989","4","161"
"Barnaby","M","1989","3","162"
"Barnard","M","1989","1","164"
"Barnett","M","1989","1","164"
"Barney","M","1989","19","146"
"Baron","M","1989","59","106"
"Barret","M","1989","21","144"
"Barrett","M","1989","100","65"
"Barrie","M","1989","6","159"
"Barrington","M","1989","27","138"
"Barron","M","1989","37","128"
"Barry","M","1989","135","30"
"Bart","M","1989","52","113"
"Bartholomew","M","1989","43","122"
"Bartley","M","1989","8","157"
"Bartolo","M","1989","2","163"
